58052.0484121  2.303490e+01  1.280000e-01 w
58052.0491920  2.268074e+01  8.500000e-02 w
58052.0500318  2.348781e+01  2.290000e-01 w
58052.0507817  2.316666e+01  1.790000e-01 w
58052.0515715  2.391850e+01  4.210000e-01 w
58052.0535511  2.379909e+01  1.060000e-01 w
58052.0543210  2.379393e+01  1.060000e-01 w
58052.0550908  2.389978e+01  1.190000e-01 w
58052.0558607  2.384862e+01  1.210000e-01 w
58052.0566305  2.375546e+01  1.070000e-01 w
58052.0574004  2.389130e+01  1.110000e-01 w
58052.0581703  2.372115e+01  1.020000e-01 w
58052.0590001  2.345673e+01  5.700000e-02 w
58052.0597999  2.351457e+01  6.200000e-02 w
58052.0605698  2.360241e+01  6.600000e-02 w
58052.0613496  2.366225e+01  6.600000e-02 w
58052.0621195  2.369309e+01  7.200000e-02 w
58052.0632993  2.328785e+01  5.000000e-02 w
58052.0648790  2.359053e+01  7.400000e-02 w
58052.0660987  2.318712e+01  6.100000e-02 w
58052.0668686  2.331697e+01  7.100000e-02 w
58052.0676384  2.330081e+01  7.000000e-02 w
58052.0684483  2.333664e+01  7.100000e-02 w
58052.0692081  2.318749e+01  6.400000e-02 w
58052.0700180  2.321832e+01  6.600000e-02 w
58052.0707978  2.333316e+01  7.000000e-02 w
58052.0715877  2.342200e+01  7.700000e-02 w
58052.0723775  2.341084e+01  7.400000e-02 w
58052.0731474  2.336268e+01  7.000000e-02 w
58052.0747471  2.356251e+01  6.400000e-02 w
58052.0755469  2.355535e+01  5.800000e-02 w
58052.0763468  2.371118e+01  6.800000e-02 w
58052.0771166  2.352503e+01  6.000000e-02 w
58052.0778865  2.363287e+01  6.200000e-02 w
58052.0786763  2.352371e+01  5.900000e-02 w
58052.0794462  2.345555e+01  5.500000e-02 w
58052.0802160  2.353239e+01  5.700000e-02 w
58052.0840353  2.303317e+01  9.100000e-02 w
58052.0885344  2.318525e+01  1.060000e-01 w
58052.0924537  2.348245e+01  1.400000e-01 w
58052.0967628  2.336156e+01  1.360000e-01 w
58052.1319961  2.472406e+01  2.260000e-01 w
58052.1338357  2.443569e+01  1.840000e-01 w
58052.1360853  2.409098e+01  1.250000e-01 w
58052.1368152  2.419283e+01  1.370000e-01 w
58052.1375550  2.429968e+01  1.490000e-01 w
58052.1382849  2.452353e+01  1.730000e-01 w
58052.1399646  2.464819e+01  1.980000e-01 w
58052.1451236  2.409398e+01  2.860000e-01 w
58052.1474431  2.415451e+01  2.820000e-01 w
58052.1498227  2.426303e+01  3.150000e-01 w
58052.1523222  2.487752e+01  5.830000e-01 w
58052.1546317  2.490005e+01  6.030000e-01 w
58052.1596808  2.517573e+01  1.587000e+00 w
58052.1655596  2.485053e+01  9.190000e-01 w
58052.1704287  2.391154e+01  3.160000e-01 w
58052.1746279  2.426069e+01  4.510000e-01 w
58052.1766675  2.399027e+01  3.340000e-01 w
58052.1786271  2.461156e+01  1.920000e-01 w
58052.1793670  2.448641e+01  1.720000e-01 w
58052.1801668  2.445025e+01  1.740000e-01 w
58052.1814066  2.427600e+01  1.520000e-01 w
58052.1825564  2.446776e+01  1.770000e-01 w
58053.0788730  2.587249e+01  2.910000e-01 w
58053.0824430  2.609049e+01  3.440000e-01 w
58053.0858120  2.606849e+01  7.690000e-01 w
58053.0896120  2.657449e+01  2.355000e+00 w
58053.0938310  2.624349e+01  2.800000e-01 w
58053.0973810  2.590449e+01  2.350000e-01 w
58053.1009800  2.604749e+01  2.480000e-01 w
58053.1060200  2.583349e+01  2.390000e-01 w
58053.1100990  2.531849e+01  1.390000e-01 w
58053.1136190  2.557349e+01  1.670000e-01 w
58053.1172280  2.517549e+01  2.250000e-01 w
58053.1211670  2.447149e+01  1.740000e-01 w
58053.1250970  2.472249e+01  1.780000e-01 w
58053.1290560  2.439949e+01  1.250000e-01 w
58053.1330060  2.424949e+01  1.390000e-01 w
58053.1369350  2.419949e+01  1.150000e-01 w
58053.1408450  2.435649e+01  1.320000e-01 w
58053.1447640  2.407850e+01  1.290000e-01 w
58053.1482840  2.433049e+01  1.600000e-01 w
58053.1519430  2.428149e+01  6.600000e-02 w
58053.1555330  2.419650e+01  5.500000e-02 w
58053.1560881  2.393543e+01  2.832000e-01 w
58053.1736146  2.396604e+01  2.955000e-01 w
58053.1838626  2.470507e+01  3.686000e-01 w
58053.1854823  2.427975e+01  3.708000e-01 w
58053.1878219  2.434431e+01  3.492000e-01 w
58053.1942206  2.451407e+01  4.330000e-01 w
58053.1949905  2.434992e+01  3.408000e-01 w
58053.1973600  2.447147e+01  4.109000e-01 w
58053.2013192  2.471970e+01  5.323000e-01 w
58053.2204740  2.578049e+01  2.600000e-01 w
58053.2240430  2.614450e+01  3.400000e-01 w
58053.2355220  2.677249e+01  5.920000e-01 w
58053.2368120  2.626349e+01  3.720000e-01 w
58053.2381010  2.705549e+01  7.600000e-01 w
58053.2393910  2.571149e+01  2.270000e-01 w
58053.2406810  2.586649e+01  2.570000e-01 w
58053.2419710  2.571049e+01  2.260000e-01 w
58053.2432710  2.659249e+01  4.950000e-01 w
58053.2445610  2.567249e+01  2.160000e-01 w
58053.2458500  2.549649e+01  1.870000e-01 w
58053.2471400  2.589849e+01  2.600000e-01 w
58053.2484300  2.600049e+01  2.890000e-01 w
58053.2497200  2.585149e+01  2.540000e-01 w
58053.2510100  2.578449e+01  2.420000e-01 w
58053.2522990  2.574449e+01  2.310000e-01 w
58053.2535890  2.522749e+01  1.490000e-01 w
58053.2548790  2.557249e+01  2.000000e-01 w
58053.2561690  2.548449e+01  1.870000e-01 w
58053.2574590  2.545249e+01  1.750000e-01 w
58053.2587490  2.498449e+01  1.220000e-01 w
58053.2600380  2.519149e+01  1.450000e-01 w
58053.2614780  2.499449e+01  1.250000e-01 w
58053.2689870  2.528849e+01  8.900000e-02 w
58053.2709170  2.507349e+01  1.320000e-01 w
58053.2722070  2.485949e+01  1.120000e-01 w
58053.2734970  2.486349e+01  1.120000e-01 w
58053.2747860  2.475849e+01  1.030000e-01 w
58053.2760760  2.464849e+01  9.700000e-02 w
58053.2773660  2.451649e+01  8.900000e-02 w
58053.2786560  2.453849e+01  9.000000e-02 w
58053.2799560  2.456450e+01  9.100000e-02 w
58053.2812450  2.436249e+01  8.100000e-02 w
58053.2825350  2.439349e+01  8.100000e-02 w
58053.2838250  2.426849e+01  7.600001e-02 w
58053.2851150  2.428149e+01  7.600001e-02 w
58053.2864050  2.424549e+01  7.600001e-02 w
58053.2888240  2.408249e+01  5.700000e-02 w
58053.2913940  2.414849e+01  5.800000e-02 w
58053.2939540  2.417649e+01  5.800000e-02 w
58053.2965230  2.411449e+01  5.800000e-02 w
58053.2990830  2.412149e+01  5.800000e-02 w
58053.3016430  2.414549e+01  5.900000e-02 w
58053.3042120  2.409149e+01  5.800000e-02 w
58053.3067720  2.411949e+01  5.900000e-02 w
58053.3093320  2.416449e+01  6.100000e-02 w
58053.3119010  2.415949e+01  6.000000e-02 w
58053.3144610  2.401449e+01  5.700000e-02 w
58053.3135974  2.468999e+01  1.083000e-01 w
58053.3170210  2.410749e+01  5.900000e-02 w
58053.3195900  2.418049e+01  5.900000e-02 w
58053.3221500  2.418049e+01  5.700000e-02 w
58053.3247100  2.427749e+01  6.100000e-02 w
58053.3272990  2.417749e+01  5.900000e-02 w
58053.3298690  2.433149e+01  6.200000e-02 w
58053.3324280  2.435649e+01  6.200000e-02 w
58053.3349880  2.445749e+01  6.500001e-02 w
58053.3375580  2.443249e+01  6.400000e-02 w
58053.3401170  2.456549e+01  6.800000e-02 w
58053.3426770  2.451549e+01  6.600000e-02 w
58053.3452470  2.453249e+01  6.700000e-02 w
58053.3478060  2.447949e+01  7.000000e-02 w
58053.3503760  2.485749e+01  7.700000e-02 w
58053.3529360  2.485549e+01  7.800000e-02 w
58053.3554950  2.483049e+01  7.700000e-02 w
58053.3581950  2.492149e+01  8.000000e-02 w
58053.3607550  2.496049e+01  8.100000e-02 w
58053.3633240  2.515649e+01  9.299999e-02 w
58053.3658840  2.533249e+01  1.060000e-01 w
58053.3686530  2.562350e+01  1.280000e-01 w
58053.3712130  2.572749e+01  1.420000e-01 w
58053.3737830  2.580749e+01  1.590000e-01 w
58053.3763420  2.593249e+01  1.700000e-01 w
58053.3789020  2.598449e+01  1.810000e-01 w
58053.3814720  2.671149e+01  3.400000e-01 w
58053.3840310  2.639349e+01  2.580000e-01 w
58053.3865910  2.659449e+01  3.040000e-01 w
58053.3891710  2.555949e+01  1.340000e-01 w
58053.3970000  2.544249e+01  1.140000e-01 w
58053.3960113  2.611524e+01  2.167000e-01 w
58053.3995590  2.563750e+01  1.360000e-01 w
58053.4021290  2.570749e+01  1.370000e-01 w
58053.4046890  2.557549e+01  1.180000e-01 w
58053.4072480  2.543649e+01  1.070000e-01 w
58053.4051695  2.560050e+01  3.235000e-01 w
58053.4098180  2.533849e+01  9.900000e-02 w
58053.4123770  2.520849e+01  9.100000e-02 w
58053.4149370  2.529349e+01  9.400000e-02 w
58053.4136278  2.535489e+01  2.333000e-01 w
58053.4176270  2.503049e+01  8.200000e-02 w
58053.4201860  2.468649e+01  6.900001e-02 w
58053.4227460  2.466649e+01  6.800000e-02 w
58053.4209564  2.486549e+01  1.384000e-01 w
58053.4253460  2.443849e+01  6.500001e-02 w
58053.4279150  2.443849e+01  6.300000e-02 w
58053.4304750  2.444849e+01  6.300000e-02 w
58053.4289848  2.473196e+01  1.174000e-01 w
58053.4330450  2.450749e+01  6.300000e-02 w
58053.4356040  2.437549e+01  6.300000e-02 w
58053.4381640  2.434649e+01  6.100000e-02 w
58053.4365934  2.465451e+01  1.354000e-01 w
58053.4433030  2.410149e+01  5.700000e-02 w
58053.4458630  2.396949e+01  5.600000e-02 w
58053.4449017  2.425493e+01  7.370000e-02 w
58053.4485630  2.387849e+01  5.600000e-02 w
58053.4511720  2.378649e+01  5.500000e-02 w
58053.4537720  2.383449e+01  5.500000e-02 w
58053.4523703  2.411051e+01  7.520000e-02 w
58053.4563310  2.374649e+01  5.400000e-02 w
58053.4605387  2.412896e+01  5.570000e-02 w
58053.4681472  2.431051e+01  5.870000e-02 w
58053.4764556  2.446294e+01  9.180000e-02 w
58053.4837841  2.450755e+01  7.830000e-02 w
58053.4919525  2.460399e+01  1.339000e-01 w
58053.4995611  2.480355e+01  1.941000e-01 w
58053.5075995  2.503403e+01  1.249000e-01 w
58053.5151980  2.530459e+01  1.264000e-01 w
58053.5228065  2.578514e+01  1.731000e-01 w
58053.5285854  2.655005e+01  4.003000e-01 w
58054.0903852  2.394807e+01  1.400000e-01 w
58054.0943844  2.415734e+01  1.600000e-01 w
58054.0982836  2.405662e+01  1.400000e-01 w
58054.1021829  2.431590e+01  1.700000e-01 w
58054.1060821  2.435518e+01  1.700000e-01 w
58054.1099813  2.482447e+01  2.700000e-01 w
58054.1138806  2.456375e+01  2.200000e-01 w
58054.1177798  2.518303e+01  3.700000e-01 w
58054.1411752  2.537874e+01  4.100000e-01 w
58054.1880560  2.467014e+01  2.300000e-01 w
58054.1958544  2.478871e+01  2.800000e-01 w
58054.2036529  2.419729e+01  1.500000e-01 w
58054.2075521  2.446657e+01  1.900000e-01 w
58054.2114514  2.384586e+01  1.100000e-01 w
58054.2153506  2.392515e+01  1.200000e-01 w
58054.2622314  2.441659e+01  2.200000e-01 w
58054.2661306  2.440587e+01  1.900000e-01 w
58054.2700298  2.462516e+01  2.400000e-01 w
58054.2857267  2.573230e+01  5.900000e-01 w
58055.2310396  2.425245e+01  2.560000e-01 w
58055.2549048  2.383330e+01  3.500000e-02 w
58055.2595239  2.375249e+01  3.300000e-02 w
58055.2604537  2.381733e+01  1.570000e-01 w
58055.2653128  2.373973e+01  7.300000e-02 w
58055.2696619  2.364898e+01  6.700000e-02 w
58055.2833992  2.330035e+01  8.700000e-02 w
58055.2951468  2.354631e+01  1.300000e-01 w
58055.3062146  2.339939e+01  1.480000e-01 w
58055.3150929  2.302110e+01  3.500000e-02 w
58055.3176224  2.323442e+01  8.100000e-02 w
58055.3190921  2.314216e+01  1.900000e-02 w
58055.3291601  2.335942e+01  8.300000e-02 w
58055.3401779  2.346451e+01  8.700000e-02 w
58055.3516956  2.416552e+01  2.380000e-01 w
58055.8245613  2.343466e+01  8.600000e-02 w
58055.8425577  2.379361e+01  1.050000e-01 w
58055.8744413  2.435823e+01  1.780000e-01 w
58055.9675627  2.357812e+01  1.500000e-01 w
58056.0856191  2.389835e+01  1.500000e-01 w
58056.0918178  2.360732e+01  1.500000e-01 w
58056.1780006  2.379838e+01  1.850000e-01 w
58056.1817998  2.420575e+01  2.515000e-01 w
58056.1854991  2.407613e+01  2.285000e-01 w
58056.1901981  2.419635e+01  2.430000e-01 w
58056.1938974  2.432474e+01  2.675000e-01 w
58056.1976966  2.433011e+01  2.695000e-01 w
58056.2026956  2.433328e+01  2.695000e-01 w
58056.2064948  2.431865e+01  2.735000e-01 w
58056.2101941  2.469703e+01  3.760000e-01 w
58056.2140933  2.497138e+01  4.950000e-01 w
58056.2177926  2.482277e+01  4.380000e-01 w
58056.2214918  2.507415e+01  5.575000e-01 w
58056.2255910  2.538048e+01  7.960000e-01 w
58056.2293903  2.505084e+01  5.590000e-01 w
58056.2330895  2.528423e+01  7.090000e-01 w
58056.2373887  2.476952e+01  4.315000e-01 w
58056.2410879  2.503090e+01  5.500000e-01 w
58056.2448871  2.470127e+01  4.035000e-01 w
58056.2488863  2.444661e+01  3.335000e-01 w
58056.2525856  2.458100e+01  3.625000e-01 w
58056.2563848  2.451337e+01  3.495000e-01 w
58056.2603840  2.379570e+01  1.990000e-01 w
58056.2641833  2.398307e+01  2.325000e-01 w
58056.2678825  2.412446e+01  2.610000e-01 w
58056.2718817  2.387880e+01  2.170000e-01 w
58056.2755810  2.412019e+01  2.610000e-01 w
58056.2793802  2.357956e+01  1.730000e-01 w
58056.2830795  2.406895e+01  2.505000e-01 w
58056.2868787  2.363732e+01  1.835000e-01 w
