58053.0788730  2.467279e+01
58053.0788955  2.467297e+01
58053.0789180  2.467316e+01
58053.0789405  2.467335e+01
58053.0789629  2.467354e+01
58053.0789854  2.467372e+01
58053.0790079  2.467390e+01
58053.0790304  2.467409e+01
58053.0790529  2.467427e+01
58053.0790754  2.467445e+01
58053.0790979  2.467463e+01
58053.0791204  2.467481e+01
58053.0791428  2.467499e+01
58053.0791653  2.467517e+01
58053.0791878  2.467535e+01
58053.0792103  2.467552e+01
58053.0792328  2.467570e+01
58053.0792553  2.467587e+01
58053.0792778  2.467604e+01
58053.0793002  2.467622e+01
58053.0793227  2.467639e+01
58053.0793452  2.467656e+01
58053.0793677  2.467673e+01
58053.0793902  2.467690e+01
58053.0794127  2.467706e+01
58053.0794352  2.467723e+01
58053.0794577  2.467740e+01
58053.0794801  2.467756e+01
58053.0795026  2.467772e+01
58053.0795251  2.467789e+01
58053.0795476  2.467805e+01
58053.0795701  2.467821e+01
58053.0795926  2.467837e+01
58053.0796151  2.467853e+01
58053.0796375  2.467869e+01
58053.0796600  2.467885e+01
58053.0796825  2.467900e+01
58053.0797050  2.467916e+01
58053.0797275  2.467931e+01
58053.0797500  2.467947e+01
58053.0797725  2.467962e+01
58053.0797950  2.467977e+01
58053.0798174  2.467992e+01
58053.0798399  2.468007e+01
58053.0798624  2.468022e+01
58053.0798849  2.468037e+01
58053.0799074  2.468052e+01
58053.0799299  2.468066e+01
58053.0799524  2.468081e+01
58053.0799749  2.468095e+01
58053.0799973  2.468110e+01
58053.0800198  2.468124e+01
58053.0800423  2.468138e+01
58053.0800648  2.468152e+01
58053.0800873  2.468166e+01
58053.0801098  2.468180e+01
58053.0801323  2.468194e+01
58053.0801547  2.468208e+01
58053.0801772  2.468221e+01
58053.0801997  2.468235e+01
58053.0802222  2.468248e+01
58053.0802447  2.468262e+01
58053.0802672  2.468275e+01
58053.0802897  2.468288e+01
58053.0803122  2.468301e+01
58053.0803346  2.468314e+01
58053.0803571  2.468327e+01
58053.0803796  2.468340e+01
58053.0804021  2.468352e+01
58053.0804246  2.468365e+01
58053.0804471  2.468377e+01
58053.0804696  2.468390e+01
58053.0804920  2.468402e+01
58053.0805145  2.468414e+01
58053.0805370  2.468426e+01
58053.0805595  2.468438e+01
58053.0805820  2.468450e+01
58053.0806045  2.468462e+01
58053.0806270  2.468474e+01
58053.0806495  2.468486e+01
58053.0806719  2.468497e+01
58053.0806944  2.468509e+01
58053.0807169  2.468520e+01
58053.0807394  2.468531e+01
58053.0807619  2.468543e+01
58053.0807844  2.468554e+01
58053.0808069  2.468565e+01
58053.0808293  2.468576e+01
58053.0808518  2.468586e+01
58053.0808743  2.468597e+01
58053.0808968  2.468608e+01
58053.0809193  2.468618e+01
58053.0809418  2.468629e+01
58053.0809643  2.468639e+01
58053.0809868  2.468649e+01
58053.0810092  2.468659e+01
58053.0810317  2.468669e+01
58053.0810542  2.468679e+01
58053.0810767  2.468689e+01
58053.0810992  2.468699e+01
58053.0811217  2.468709e+01
58053.0811442  2.468718e+01
58053.0811666  2.468728e+01
58053.0811891  2.468737e+01
58053.0812116  2.468747e+01
58053.0812341  2.468756e+01
58053.0812566  2.468765e+01
58053.0812791  2.468774e+01
58053.0813016  2.468783e+01
58053.0813241  2.468792e+01
58053.0813465  2.468801e+01
58053.0813690  2.468809e+01
58053.0813915  2.468818e+01
58053.0814140  2.468826e+01
58053.0814365  2.468835e+01
58053.0814590  2.468843e+01
58053.0814815  2.468851e+01
58053.0815039  2.468859e+01
58053.0815264  2.468867e+01
58053.0815489  2.468875e+01
58053.0815714  2.468883e+01
58053.0815939  2.468891e+01
58053.0816164  2.468898e+01
58053.0816389  2.468906e+01
58053.0816614  2.468913e+01
58053.0816838  2.468920e+01
58053.0817063  2.468928e+01
58053.0817288  2.468935e+01
58053.0817513  2.468942e+01
58053.0817738  2.468949e+01
58053.0817963  2.468956e+01
58053.0818188  2.468962e+01
58053.0818413  2.468969e+01
58053.0818637  2.468976e+01
58053.0818862  2.468982e+01
58053.0819087  2.468989e+01
58053.0819312  2.468995e+01
58053.0819537  2.469001e+01
58053.0819762  2.469007e+01
58053.0819987  2.469013e+01
58053.0820211  2.469019e+01
58053.0820436  2.469025e+01
58053.0820661  2.469031e+01
58053.0820886  2.469036e+01
58053.0821111  2.469042e+01
58053.0821336  2.469047e+01
58053.0821561  2.469053e+01
58053.0821786  2.469058e+01
58053.0822010  2.469063e+01
58053.0822235  2.469068e+01
58053.0822460  2.469073e+01
58053.0822685  2.469078e+01
58053.0822910  2.469083e+01
58053.0823135  2.469087e+01
58053.0823360  2.469092e+01
58053.0823584  2.469096e+01
58053.0823809  2.469101e+01
58053.0824034  2.469105e+01
58053.0824259  2.469109e+01
58053.0824484  2.469113e+01
58053.0824709  2.469117e+01
58053.0824934  2.469121e+01
58053.0825159  2.469125e+01
58053.0825383  2.469129e+01
58053.0825608  2.469132e+01
58053.0825833  2.469136e+01
58053.0826058  2.469139e+01
58053.0826283  2.469143e+01
58053.0826508  2.469146e+01
58053.0826733  2.469149e+01
58053.0826957  2.469152e+01
58053.0827182  2.469155e+01
58053.0827407  2.469158e+01
58053.0827632  2.469161e+01
58053.0827857  2.469163e+01
58053.0828082  2.469166e+01
58053.0828307  2.469169e+01
58053.0828532  2.469171e+01
58053.0828756  2.469173e+01
58053.0828981  2.469175e+01
58053.0829206  2.469177e+01
58053.0829431  2.469179e+01
58053.0829656  2.469181e+01
58053.0829881  2.469183e+01
58053.0830106  2.469185e+01
58053.0830330  2.469187e+01
58053.0830555  2.469188e+01
58053.0830780  2.469190e+01
58053.0831005  2.469191e+01
58053.0831230  2.469192e+01
58053.0831455  2.469193e+01
58053.0831680  2.469194e+01
58053.0831905  2.469195e+01
58053.0832129  2.469196e+01
58053.0832354  2.469197e+01
58053.0832579  2.469197e+01
58053.0832804  2.469198e+01
58053.0833029  2.469199e+01
58053.0833254  2.469199e+01
58053.0833479  2.469199e+01
58053.0833703  2.469199e+01
58053.0833928  2.469199e+01
58053.0834153  2.469199e+01
58053.0834378  2.469199e+01
58053.0834603  2.469199e+01
58053.0834828  2.469199e+01
58053.0835053  2.469198e+01
58053.0835278  2.469198e+01
58053.0835502  2.469197e+01
58053.0835727  2.469197e+01
58053.0835952  2.469196e+01
58053.0836177  2.469195e+01
58053.0836402  2.469194e+01
58053.0836627  2.469193e+01
58053.0836852  2.469192e+01
58053.0837076  2.469191e+01
58053.0837301  2.469189e+01
58053.0837526  2.469188e+01
58053.0837751  2.469186e+01
58053.0837976  2.469185e+01
58053.0838201  2.469183e+01
58053.0838426  2.469181e+01
58053.0838651  2.469179e+01
58053.0838875  2.469177e+01
58053.0839100  2.469175e+01
58053.0839325  2.469173e+01
58053.0839550  2.469170e+01
58053.0839775  2.469168e+01
58053.0840000  2.469165e+01
58053.0840225  2.469163e+01
58053.0840450  2.469160e+01
58053.0840674  2.469157e+01
58053.0840899  2.469154e+01
58053.0841124  2.469151e+01
58053.0841349  2.469148e+01
58053.0841574  2.469145e+01
58053.0841799  2.469142e+01
58053.0842024  2.469138e+01
58053.0842248  2.469135e+01
58053.0842473  2.469131e+01
58053.0842698  2.469128e+01
58053.0842923  2.469124e+01
58053.0843148  2.469120e+01
58053.0843373  2.469116e+01
58053.0843598  2.469112e+01
58053.0843823  2.469108e+01
58053.0844047  2.469103e+01
58053.0844272  2.469099e+01
58053.0844497  2.469095e+01
58053.0844722  2.469090e+01
58053.0844947  2.469085e+01
58053.0845172  2.469081e+01
58053.0845397  2.469076e+01
58053.0845621  2.469071e+01
58053.0845846  2.469066e+01
58053.0846071  2.469061e+01
58053.0846296  2.469056e+01
58053.0846521  2.469050e+01
58053.0846746  2.469045e+01
58053.0846971  2.469039e+01
58053.0847196  2.469034e+01
58053.0847420  2.469028e+01
58053.0847645  2.469022e+01
58053.0847870  2.469016e+01
58053.0848095  2.469010e+01
58053.0848320  2.469004e+01
58053.0848545  2.468998e+01
58053.0848770  2.468992e+01
58053.0848994  2.468985e+01
58053.0849219  2.468979e+01
58053.0849444  2.468972e+01
58053.0849669  2.468965e+01
58053.0849894  2.468959e+01
58053.0850119  2.468952e+01
58053.0850344  2.468945e+01
58053.0850569  2.468938e+01
58053.0850793  2.468930e+01
58053.0851018  2.468923e+01
58053.0851243  2.468916e+01
